ID,Storm,Lat,Lon,DistancetoCoast,NumberofHouses,TotalValue_2023,Stories_sum,Stories_median,Elevation,Rainfall_Max,Rainfall_Mean,MaxWind,FloodDepth,Damage,DamageRate
910,Ida,40.723,-73.98,0.602980828,227,583507035.9,1040,6,4.018340075,12.7958173,0.841481086,28.88754197,0.113730699,NA,NA
911,Ida,40.798,-73.972,0.348924168,815,1418793572,13888,12,21.81131458,13.38986703,0.933895348,9.010574671,0.156192878,NA,NA
914,Ida,40.622,-74.038,0.289291614,139,326003573.4,342,2,15.47780844,11.28291964,0.753025671,41.5369309,0.075849761,NA,NA
915,Ida,40.619,-74.039,0.201372311,155,284590037.5,591,3,16.36643401,11.28291964,0.753025671,41.75806797,0.05450716,NA,NA
916,Ida,40.842,-73.832,0.682284239,1039,647016805.4,2366,2,10.81227854,14.24307583,1.135092641,11.86000092,0.040759101,NA,NA
918,Ida,40.724,-73.979,0.545562512,330,1166105580,1934,6,2.849872603,12.7958173,0.841481086,28.31578857,0.235634783,NA,NA
920,Ida,40.719,-74.006,0.580944801,1907,5713595074,23378,7,4.688301782,12.78326382,0.832086245,21.46671462,0.208431321,NA,NA
921,Ida,40.8,-73.935,0.522617679,233,558000018.6,1049,4,4.323582215,13.77793753,1.002112291,10.93942998,0.158220994,NA,NA
931,Ida,40.788,-73.979,0.344810429,920,2340868305,14060,13,18.34993027,13.06675963,0.893590341,9.922403912,0.150596336,87788.76,3.75E-05
932,Ida,40.84,-73.94,0.620477337,79,1573932126,373,5,50.61066326,13.97268783,1.034203163,6.731576171,0.113240726,NA,NA
935,Ida,40.852,-73.934,0.703249069,530,634849663.5,3076,6,50.15586789,13.97268783,1.034203163,6.174664237,0.063710667,NA,NA
936,Ida,40.868,-73.925,0.693014851,121,380448341.7,553,5,12.69858944,14.08576798,1.061350005,5.423071638,0.074507981,NA,NA
937,Ida,40.807,-73.921,0.5386049,165,259575371.8,543,3,9.426914527,13.77793753,1.002112291,11.08389977,0.135468844,NA,NA
938,Ida,40.81,-73.921,0.818720109,386,396834377,1191,3,7.527021813,13.77793753,1.002112291,10.44814181,0.263555126,NA,NA
940,Ida,40.73,-74.01,0.099797709,636,1941862734,5701,10,3.35708872,12.77071035,0.822691404,17.18095673,0.13061944,NA,NA
942,Ida,40.805,-73.916,0.594949748,48,86851539.3,128,1.5,11.88217289,13.77793753,1.002112291,11.81623001,0.023883665,NA,NA
946,Ida,40.79,-73.978,0.342927889,698,2942989578,7371,12,21.21876349,13.06675963,0.893590341,9.627100866,0.142171088,NA,NA
955,Ida,40.803,-73.968,0.35759716,631,1260610862,6968,12,24.89460763,13.51818332,0.95601708,8.664950208,0.148155786,NA,NA
956,Ida,40.806,-73.967,0.351962978,400,1197942134,4279,11,27.24754319,13.51818332,0.95601708,8.542408454,0.151036103,NA,NA
960,Ida,40.58,-73.956,0.314272625,523,558760036.6,1907,2,2.621585378,11.15254707,0.765051282,35.72444285,0.180512993,NA,NA
961,Ida,40.581,-73.95,0.153111112,331,535836758.1,968,2,2.049993109,11.15254707,0.765051282,35.22527068,0.15228813,NA,NA
967,Ida,40.711,-73.966,0.29691826,837,672372741.3,4811,6,10.81399927,12.71236619,0.859611083,33.57185239,0.092908099,NA,NA
973,Ida,40.755,-73.755,0.830083292,1015,1771157983,1705,2,25.72440141,13.98544953,0.85197892,35.95311776,0.124118441,NA,NA
974,Ida,40.726,-74.007,0.348274679,1143,5800095451,24084,12,4.176114058,12.78326382,0.832086245,18.46731121,0.152351137,NA,NA
976,Ida,40.572,-73.996,0.209862399,44,170265789.3,118,2,2.288783823,11.11781486,0.771611062,38.39717806,0.189761765,NA,NA
977,Ida,40.617,-74.036,0.413704734,468,486650021.9,1966,3,18.34493422,11.304733,0.74976194,41.9647647,0.053410317,NA,NA
978,Ida,40.635,-73.883,0.277217897,6,208765964,14,1,3.826953273,11.34484293,0.705934147,36.22046957,0.096103955,NA,NA
984,Ida,40.648,-74.016,0.543378032,281,238317005.6,543,2,11.15451961,11.80595363,0.769319454,40.7755195,0.019629979,NA,NA
988,Ida,40.861,-73.909,0.423275619,153,279606239.9,548,3,43.97171576,14.24246662,1.128312031,6.289268474,0.033424427,NA,NA
989,Ida,40.628,-73.893,0.292791575,293,413301802.6,693,2,3.220723673,11.34484293,0.705934147,36.09817396,0.11284206,NA,NA
990,Ida,40.857,-73.913,0.401611223,5,267250720.6,20,4,46.44992155,14.10030748,1.074621733,6.36252969,0.027152294,99287.3,0.000371514
992,Ida,40.761,-73.938,0.666938668,67,137752583.1,126,2,4.453066158,13.26445852,0.932003695,19.10870175,0.138888512,NA,NA
993,Ida,40.76,-73.941,0.455739776,302,376664768,572,2,4.272621797,13.29687919,0.934022216,19.22554807,0.171923854,NA,NA
1000,Ida,40.73,-74.004,0.595174359,568,2954482562,2847,5,5.073574483,12.78326382,0.832086245,19.09577839,0.304694095,NA,NA
1001,Ida,40.734,-74.004,0.56314132,745,3663141624,4802,5,7.018736748,12.92954799,0.846645529,17.85411775,0.164619844,NA,NA
1002,Ida,40.756,-73.858,0.540934335,578,605915889.8,1559,3,12.65729301,13.62136586,0.920847481,31.6291784,0.053528523,NA,NA
1003,Ida,40.752,-73.854,0.856201591,421,396463143.5,1179,3,9.965335647,13.62136586,0.920847481,32.72154902,0.095938815,NA,NA
1008,Ida,40.727,-73.977,0.43725044,437,1037078330,3267,6,2.667753489,12.7958173,0.841481086,27.751739,0.152326538,NA,NA
1009,Ida,40.58,-73.964,0.728571891,639,310350230.8,2498,4,2.309460441,11.15254707,0.765051282,36.22223902,0.316556208,NA,NA
1013,Ida,40.826,-73.892,0.616282408,165,185685512,414,2,18.74486632,14.10525078,1.000284947,10.28072253,0.077883815,NA,NA
1014,Ida,40.823,-73.89,0.379290284,238,256218224.3,736,3,16.52761985,14.10525078,1.000284947,10.7404015,0.080120849,NA,NA
1015,Ida,40.826,-73.888,0.256852047,45,53170709.4,118,2,15.47862146,14.17540819,0.949931684,10.45228259,0.026756098,NA,NA
1021,Ida,40.707,-73.923,0.827955869,226,249260116,482,2,8.475627458,12.51374279,0.845705698,38.47711892,0.073174168,NA,NA
1022,Ida,40.707,-73.929,0.263713527,329,408795187.4,568,1,6.049864297,12.51374279,0.845705698,38.16798452,0.232651561,NA,NA
1023,Ida,40.704,-73.927,0.618722195,432,387029854.7,1221,3,10.32779131,12.51374279,0.845705698,38.75268347,0.125236364,NA,NA
1024,Ida,40.603,-73.763,0.688070385,1159,793960895.4,2331,2,4.840372325,11.77449247,0.700879478,29.87555036,0.070990043,NA,NA
1026,Ida,40.85,-73.94,0.416329172,88,426325389.8,439,6,53.8972057,13.83223571,1.006625258,6.120921067,0.099406723,NA,NA
1032,Ida,40.591,-74.162,0.315300574,918,599831332.4,1892,2,11.54097543,2.1484747,0.118959912,26.24766741,0.043472071,NA,NA
1048,Ida,40.613,-74.031,0.603554376,510,453988988.2,1424,3,14.18257205,11.22150173,0.758219139,42.24757152,0.118101726,NA,NA
1051,Ida,40.849,-73.782,1.327262553,1734,1121885439,3106,2,5.004807916,14.40691965,1.15744973,13.8977119,0.152092271,NA,NA
1055,Ida,40.627,-73.915,0.28879778,764,721617742.2,1435,2,3.864119059,11.48446148,0.666415371,37.21022512,0.373120275,NA,NA
1056,Ida,40.577,-73.988,0.255498955,519,489070064.2,1189,2,2.042729363,11.11781486,0.771611062,37.97626901,0.290624902,NA,NA
1061,Ida,40.779,-73.907,0.426398316,433,563333864.5,1061,2,11.8722397,13.78479706,1.008079564,19.90787099,0.017579104,NA,NA
1070,Ida,40.759,-73.965,0.532368741,856,5070285684,22698,24,14.94212923,13.08861452,0.902000883,17.28233685,0.10609418,NA,NA
1071,Ida,40.836,-73.939,0.333837905,146,323989714.8,570,3.5,48.77730295,13.97268783,1.034203163,7.114198452,0.137434251,NA,NA
1075,Ida,40.667,-73.865,0.75843806,4,103470220.7,32,8,4.154171203,11.8417183,0.770920642,38.27582926,0.273355766,NA,NA
1076,Ida,40.843,-73.92,0.729896532,146,187818963.5,390,2,31.03291143,13.97268783,1.034203163,7.256472803,0.033430203,NA,NA
1078,Ida,40.657,-73.884,0.506075533,6,163677192.3,56,8,4.060404993,11.81301444,0.771236921,38.33467215,0.345404503,NA,NA
1158,Ida,40.714,-73.978,0.187768192,4,128954466.5,5,1.5,2.902268895,12.7958173,0.841481086,31.27802492,0.165177419,NA,NA
1159,Ida,40.791,-73.883,0.970967462,1,1451218695,6,6,7.112213202,13.90912995,1.043390066,20.21712739,0.129501865,NA,NA
1165,Ida,40.659,-73.876,0.547955693,1536,454706094.9,10896,9,3.926015419,11.81301444,0.771236921,38.02935116,0.491869427,NA,NA
1173,Ida,40.688,-73.995,0.535327821,643,2134301294,2072,3,12.24118932,12.46689258,0.661041325,35.5597128,0.057987146,NA,NA
1174,Ida,40.688,-73.998,0.318781997,543,1021475936,2340,4,8.096124758,12.46689258,0.661041325,34.90425327,0.130443189,NA,NA
1180,Ida,40.653,-74.011,0.465121012,288,348456883.5,574,2,5.936868204,11.80595363,0.769319454,40.53863172,0.062993168,NA,NA
1189,Ida,40.675,-73.981,0.64429786,806,1275943116,3964,4,15.11330086,12.22006526,0.611307637,39.69189726,0.04346898,NA,NA
1203,Ida,40.767,-73.932,0.445494657,228,313304694.6,631,2,3.160813079,13.40101153,0.950032882,19.67960497,0.410922449,NA,NA
1204,Ida,40.769,-73.93,0.439943145,494,397826211.5,1947,3,3.832464785,13.53756453,0.96806207,19.68714039,0.1788836,NA,NA
1249,Ida,40.834,-73.844,0.342811563,457,551663477.3,876,2,5.586036545,14.24307583,1.135092641,12.17469482,0.151962183,NA,NA
1250,Ida,40.838,-73.848,0.624253942,243,173239453.8,544,2,7.249606599,14.24307583,1.135092641,11.25790813,0.200524031,NA,NA
1251,Ida,40.787,-73.95,0.708906792,65,624007734.2,405,5,17.28885441,13.30221061,0.930248763,13.9579978,0.031702532,NA,NA
1255,Ida,40.714,-73.939,0.521599302,396,518655571.8,1092,3,9.13678809,12.81183819,0.867570269,35.71620166,0.075011231,NA,NA
1256,Ida,40.708,-73.936,0.43427199,503,858288904.5,822,2,7.2609696,12.51374279,0.845705698,37.35452058,0.195055088,NA,NA
1259,Ida,40.737,-73.981,0.59513885,716,2522057484,10474,20,5.746776621,12.91485886,0.857663928,24.7113187,0.2339625,NA,NA
1266,Ida,40.609,-74.01,0.838351309,569,706447170.3,1199,2,7.110827475,11.19458464,0.760943644,41.89337317,0.420851805,NA,NA
1269,Ida,40.81,-73.965,0.214569464,56,1034710027,508,10,24.56341395,13.51818332,0.95601708,8.173986787,0.07263539,NA,NA
1271,Ida,40.824,-73.939,0.374620884,196,416859933.2,1124,6,5.981878256,13.87531268,1.018157727,8.072434755,0.258738872,NA,NA
1273,Ida,40.73,-73.922,0.681718124,347,386595259.6,472,2,19.17996711,13.03814836,0.899786982,32.72855318,0.055596721,NA,NA
1276,Ida,40.85,-73.929,0.19010296,18,132582834.5,109,6,54.3243325,13.97268783,1.034203163,6.396711652,0.033237584,NA,NA
1277,Ida,40.773,-73.949,0.262462441,940,3223020101,14860,14,12.20003225,13.30221061,0.930248763,18.23712443,0.080940146,NA,NA
1279,Ida,40.774,-73.749,0.351007523,1105,1674648890,2249,2,10.48779321,14.10569026,0.924286994,33.75183818,0.121014532,NA,NA
1280,Ida,40.783,-73.775,0.215392424,450,784351176.7,976,2,6.963352525,14.05394757,1.02785588,30.68601644,0.120728115,NA,NA
1281,Ida,40.61,-73.767,0.205822501,556,327661635.9,921,2,2.88439741,11.77449247,0.700879478,30.27575573,0.116823876,NA,NA
1282,Ida,40.611,-74.019,0.874385842,1,65674720.65,1,1,9.045354719,11.2605655,0.753720926,42.16269943,0.574086509,NA,NA
1283,Ida,40.782,-73.781,0.743802637,1446,1051735050,22413,21,12.20462632,14.05394757,1.02785588,30.78580808,0.04879479,NA,NA
1287,Ida,40.63,-74.077,0.371524078,1054,621161556.2,2238,2,8.59341249,11.24770592,0.758835669,36.27133411,0.105305017,NA,NA
1288,Ida,40.624,-74.076,0.375417706,292,219097487.9,658,2,12.78975552,11.24770592,0.758835669,36.68515552,0.034697692,NA,NA
1289,Ida,40.615,-74.065,0.191964112,678,357558800.1,2643,2,8.898055519,11.19544666,0.762946413,39.87014816,0.139190145,NA,NA
1292,Ida,40.6,-73.742,0.503051528,740,721163756.4,1876,2,3.263457532,11.82683169,0.707055387,28.9857032,0.195525194,NA,NA
1293,Ida,40.762,-73.74,0.704974526,1010,1307796500,2057,2,31.11080187,13.97159058,0.916919577,35.25552886,0.01835179,NA,NA
1294,Ida,40.809,-73.926,0.474787849,11,152960908.2,60,3,7.791007896,13.77793753,1.002112291,10.32488666,0.041894154,NA,NA
1295,Ida,40.712,-73.986,0.275086333,42,349819768.8,200,4,6.578189716,12.7958173,0.841481086,31.08251286,0.034554286,NA,NA
1296,Ida,40.712,-73.989,0.22715313,400,1388185930,2499,5,5.725522151,12.7958173,0.841481086,30.41118553,0.096390933,NA,NA
1297,Ida,40.715,-73.987,0.580517085,12,385880716.3,64,2.5,10.88359823,12.7958173,0.841481086,29.66895483,0.019828866,NA,NA
1299,Ida,40.647,-73.787,1.318880536,13,497865226.7,2,0,3.281242992,12.03593795,0.713579291,32.89729536,0.260292565,NA,NA
1300,Ida,40.746,-73.975,0.383990489,1784,2702856903,67271,57,6.746890481,13.06125747,0.887923827,22.50862603,0.280171688,NA,NA
1301,Ida,40.795,-73.934,0.187140738,333,829701526,1313,4,3.305296592,13.65775103,0.98508718,12.02397563,0.163254286,NA,NA
1305,Ida,40.613,-73.916,0.047888243,431,960977044.4,921,2,3.103685404,11.42802498,0.673629625,35.82980744,0.155985915,NA,NA
1307,Ida,40.775,-73.774,0.651079897,1049,1611532341,1775,2,19.49836942,14.07981892,0.976071437,32.84782415,0.036589183,35420.22,2.20E-05
1308,Ida,40.767,-73.763,0.3523261,757,939538887.5,1633,2,16.75242252,14.00482549,0.944334638,34.71577728,0.073395312,NA,NA
1309,Ida,40.642,-74.109,0.42547213,872,643161163.1,2001,2,7.625523112,11.31587083,0.604620953,22.51218866,0.118453115,NA,NA
1312,Ida,40.718,-73.986,0.861596113,103,557059058.7,599,5,8.488734157,12.7958173,0.841481086,29.37806039,0.167787606,NA,NA
1325,Ida,40.601,-74.004,0.373355676,411,436719323.7,836,2,6.049759252,11.21522431,0.757614536,41.25689388,0.076958397,NA,NA
1326,Ida,40.603,-74.009,0.261382364,274,279343865.8,664,2,6.139236818,11.19458464,0.760943644,41.68135885,0.054088517,NA,NA
1327,Ida,40.604,-74.016,0.207433198,309,364310958,670,2,6.068139728,11.19458464,0.760943644,42.08073731,0.067608061,NA,NA
1328,Ida,40.604,-74.012,0.266879392,402,433024303.3,842,2,6.645419691,11.19458464,0.760943644,41.86656913,0.10396568,NA,NA
1329,Ida,40.615,-74.036,0.333110196,239,399665618.4,608,2,14.29706838,11.23685621,0.756920772,42.15526895,0.053419887,NA,NA
1330,Ida,40.613,-74.036,0.188796541,195,210805572.4,874,3,11.68380435,11.14337417,0.767215565,42.32505953,0.119687019,NA,NA
1331,Ida,40.631,-74.036,0.39175614,717,1318775749,1742,2,10.89208408,11.304733,0.74976194,41.04155671,0.061252575,NA,NA
1332,Ida,40.627,-74.036,0.448139071,333,823654654.2,823,3,11.83163439,11.304733,0.74976194,41.19251952,0.053106054,NA,NA
1336,Ida,40.587,-73.972,0.515064178,360,516863074.7,783,2,3.43842732,11.19150465,0.759729548,37.55957682,0.092054719,NA,NA
1340,Ida,40.787,-73.851,0.15285785,1413,1423706783,3021,2,8.406709531,13.8550001,1.030526112,24.30674962,0.07133067,NA,NA
1345,Ida,40.838,-73.946,0.22621832,167,308863877.3,929,6,27.46731856,13.83223571,1.006625258,6.730102121,0.078691803,NA,NA
1346,Ida,40.721,-74.011,0.158569797,1456,4748559950,11989,8,3.254537348,12.77071035,0.822691404,19.79718402,0.170431226,13678.72,2.88E-06
1347,Ida,40.846,-73.92,0.611974847,52,58367590.65,124,2,30.54929233,13.97268783,1.034203163,7.076265429,0.070565957,NA,NA
1348,Ida,40.848,-73.917,0.734254076,154,231278595.1,496,3,36.15959489,14.07404801,0.992067423,6.933681888,0.036219421,NA,NA
1354,Ida,40.765,-73.961,0.6542467,2397,3542937512,79761,26,18.48099167,13.19541257,0.916124823,15.87833386,0.095386909,NA,NA
1355,Ida,40.768,-73.959,0.703120025,438,3535066924,5724,9,16.17396924,13.30221061,0.930248763,16.80759873,0.117549301,NA,NA
1356,Ida,40.643,-74.093,0.322083505,982,539487233.9,2137,2,28.25602498,11.35545827,0.683919261,27.01059753,0.04218,NA,NA
1360,Ida,40.594,-74.065,0.367849763,1033,575491963.3,2076,2,7.635781782,11.12558053,0.769962156,43.1826835,0.124898438,NA,NA
1361,Ida,40.559,-74.11,0.629924597,1217,828896451.7,2263,2,2.764290042,11.2036883,0.801238092,42.67335969,0.269183129,NA,NA
1363,Ida,40.779,-73.923,0.109311017,2,63148721.4,1,0.5,9.060467445,13.53756453,0.96806207,17.5305603,0.120336093,NA,NA
1364,Ida,40.788,-73.94,0.167918788,29,555921801,144,1,3.054120059,13.41988757,0.949155416,13.99429088,0.090638771,NA,NA
1365,Ida,40.578,-73.847,0.436720423,890,721624423.3,1891,2,2.235597988,11.4409484,0.738662159,29.55264956,0.118933452,NA,NA
1366,Ida,40.61,-73.86,2.08907885,0,0,0,0,1.257829038,9.458679882,0.595716182,32.76150171,0.132045253,NA,NA
1367,Ida,40.601,-73.78,0.028954245,503,599630360,439,1,5.714404485,11.72215325,0.694703569,30.1130384,0.127319275,NA,NA
1368,Ida,40.609,-73.909,0.292669541,1891,2316190231,3265,2,3.385650923,11.37370369,0.68627603,35.03801749,0.098823286,NA,NA
1370,Ida,40.6,-74.002,0.404616224,229,390528896.4,604,3,6.571756642,11.21522431,0.757614536,40.97551124,0.063048816,NA,NA
1371,Ida,40.824,-73.954,0.404369373,189,497502620.5,889,5,24.50516294,13.60498345,0.967532217,7.445821432,0.121881281,NA,NA
1372,Ida,40.821,-73.955,0.306511915,173,367923444.9,904,6,26.4836003,13.51818332,0.95601708,7.585753654,0.107940369,NA,NA
1375,Ida,40.872,-73.804,0.205802079,12,134200481.9,1,0,7.442504537,14.29164033,1.048436928,9.337761788,0.066086672,NA,NA
1387,Ida,40.576,-73.961,0.281429764,54,231560430,261,6,2.669473665,11.15254707,0.765051282,35.75282307,0.308818868,NA,NA
1388,Ida,40.576,-73.956,0.188899802,1388,482184727.7,11927,8,3.431423331,11.15254707,0.765051282,35.24059568,0.093882982,NA,NA
1393,Ida,40.578,-73.97,0.54389626,112,308997552.5,829,7,2.308521641,11.13518096,0.768331172,36.59680944,0.336744195,NA,NA
1394,Ida,40.581,-73.97,0.469632114,1,123275062.6,24,24,2.731701626,11.15254707,0.765051282,36.7523506,0.112815534,NA,NA
1395,Ida,40.573,-73.981,0.154233331,119,387197913.7,167,1,2.725252412,11.13518096,0.768331172,37.14852192,0.138434078,NA,NA
1396,Ida,40.577,-74.007,0.393330303,1009,811225556.8,2089,2,2.820341424,11.10267828,0.77406944,39.78477898,0.07950124,NA,NA
1402,Ida,40.735,-73.934,0.67761186,306,1112155562,538,2,10.04131105,13.05497041,0.900524949,30.27388862,0.10950818,NA,NA
1410,Ida,40.594,-73.781,0.341319781,313,354997701.6,490,2,1.93889196,11.72215325,0.694703569,29.66804676,0.146552389,NA,NA
1411,Ida,40.828,-73.939,0.36549143,99,104340110.2,586,7,4.821894678,13.97268783,1.034203163,7.731596911,0.55329313,NA,NA
1417,Ida,40.688,-74.002,0.191523242,625,365672866.7,3616,6,3.761283831,12.40026596,0.675526174,34.0431831,0.238491367,NA,NA
1419,Ida,40.684,-73.997,0.732979795,636,1719678515,2138,3,12.24015494,12.46689258,0.661041325,36.44243438,0.05927284,NA,NA
1425,Ida,40.731,-73.977,0.273955011,3,16956718.4,2,1,3.909212071,12.75409174,0.850546085,26.71034246,0.107291997,NA,NA
1426,Ida,40.722,-73.959,0.270049249,371,651072632.7,1636,4,5.018520529,12.71236619,0.859611083,31.3286241,0.077069339,NA,NA
1436,Ida,40.503,-74.238,0.29386908,1465,1096676348,2539,2,6.890691312,11.66206854,0.871580791,19.74960431,0.059483676,NA,NA
1437,Ida,40.593,-73.758,0.275390011,612,410305462.8,2741,2,2.570157157,11.77449247,0.700879478,29.43101642,0.089876751,NA,NA
1438,Ida,40.586,-73.809,0.18411757,260,269276760,980,3,2.496810584,11.49094703,0.724257103,29.35472005,0.092878662,NA,NA
1439,Ida,40.579,-73.84,0.337911213,796,428822096.4,3299,3,2.270587011,11.4409484,0.738662159,29.39713077,0.123071347,NA,NA
1440,Ida,40.575,-73.853,0.406475616,1054,1105690640,2404,2,2.335684597,11.42599133,0.741392078,29.57384389,0.128093864,NA,NA
1441,Ida,40.573,-73.861,0.4108745,810,886351532.1,1574,2,2.299298033,11.41103427,0.744121997,29.77530892,0.133317367,NA,NA
1442,Ida,40.889,-73.821,0.178032042,760,731821072.9,1368,2,15.47012471,14.23846237,1.04014674,6.920764772,0.364701636,NA,NA
1446,Ida,40.568,-73.873,0.313400628,23,853508815.6,24,1,2.65363037,11.41103427,0.744121997,29.91680098,0.10455073,NA,NA
1447,Ida,40.562,-73.891,0.309588441,2,175896477.4,1,0.5,2.626353545,11.33753561,0.698205944,30.30022026,0.173145745,NA,NA
1448,Ida,40.556,-73.92,0.564435902,27,905557858.7,8,0,2.143345213,11.23926698,0.738796899,31.45654021,0.138622447,NA,NA
1449,Ida,40.7,-73.994,0.326656126,516,1690782960,2586,5,14.53033772,12.46689258,0.661041325,32.56612701,0.145417337,NA,NA
1450,Ida,40.582,-73.83,0.289552765,415,500037140.2,773,2,2.536902054,9.036571882,0.566449466,29.38025366,0.108422284,NA,NA
1451,Ida,40.77,-73.934,0.097611602,417,221920201.9,4416,7,4.774352606,13.53756453,0.96806207,19.61447235,0.114408571,NA,NA
1452,Ida,40.585,-73.82,0.246923106,531,311502228.4,1829,3,2.593936566,8.235113043,0.509045235,29.34359239,0.090957443,NA,NA
1458,Ida,40.676,-74.006,0.55715931,7,125447674,17,1,3.005469506,12.14493087,0.670486438,37.5699431,0.129696443,NA,NA
1459,Ida,40.831,-73.818,0.182125146,1060,614016603.1,2010,2,6.036171663,14.23766721,1.109241076,14.71924999,0.233593769,NA,NA
1475,Ida,40.719,-73.982,0.68533096,265,673925811.7,1532,6,5.550699196,12.7958173,0.841481086,29.34237731,0.086900994,NA,NA
1477,Ida,40.789,-73.948,0.795424621,500,616371565.1,2778,5,10.52237678,13.30221061,0.930248763,13.04528824,0.107201848,NA,NA
1479,Ida,40.814,-73.961,0.35404771,86,834454780.7,546,6,20.36224255,13.51818332,0.95601708,7.866609431,0.076848708,NA,NA
1482,Ida,40.785,-73.946,0.341803912,22,668903499.1,239,6,4.55241144,13.30221061,0.930248763,15.13748661,0.186258997,NA,NA
1483,Ida,40.788,-73.944,0.455654662,74,613426166.9,328,4,3.934243299,13.41988757,0.949155416,14.36950127,0.116513768,NA,NA
1485,Ida,40.811,-73.859,0.06381935,930,521696288.2,1798,2,5.547484271,14.01680675,1.083027843,15.23643505,0.127820776,NA,NA
1486,Ida,40.811,-73.877,0.490486555,105,394534035.8,165,1,5.292776241,14.02595006,1.066833027,14.07730455,0.084206506,NA,NA
1487,Ida,40.576,-74.053,1.639112076,0,0,0,0,NA,11.11565286,0.781265099,43.40533488,0,NA,NA
1494,Ida,40.636,-74.123,0.386147353,937,440907938.9,1939,2,7.222645292,11.15516448,0.658015832,21.07142448,0.130359896,NA,NA
1497,Ida,40.738,-74.003,0.600269737,1054,3390860009,10734,8,6.570024468,13.07583216,0.861204813,17.79187562,0.199456216,NA,NA
1498,Ida,40.893,-73.911,0.64368629,262,626060306.8,1998,3,56.76211421,13.92060422,1.001605056,4.516824836,0.015630856,NA,NA
1499,Ida,40.788,-73.831,0.178599618,1344,2088255102,2234,2,6.877510559,14.00038735,0.997812422,25.98000126,0.112981385,NA,NA
1504,Ida,40.886,-73.835,0.700840234,782,592948291.7,1680,2,18.09095195,14.19705666,1.13968083,6.624549065,0.171153469,NA,NA
1505,Ida,40.832,-73.93,0.277649313,292,386122758.7,845,3,17.15043799,13.97268783,1.034203163,7.789269715,0.089051146,NA,NA
1520,Ida,40.732,-73.953,0.57752427,615,727670447.5,2109,3,5.523537698,12.90049036,0.880805983,29.15587795,0.041454889,NA,NA
1521,Ida,40.799,-73.931,0.156532807,181,595363046.5,1990,6,3.393288324,13.77793753,1.002112291,11.55138544,0.118416162,NA,NA
1522,Ida,40.586,-73.956,0.444779653,276,338881472.4,696,2,2.624253841,11.20616989,0.756510851,36.09337792,0.306997163,NA,NA
1523,Ida,40.584,-73.95,0.109882568,721,499513341.5,2097,2,3.030869352,11.22633701,0.753341155,35.51591064,0.224756023,NA,NA
1524,Ida,40.826,-73.952,0.320692174,330,511244616.6,1705,6,26.25677727,13.60498345,0.967532217,7.347225769,0.137176994,NA,NA
1525,Ida,40.7,-73.983,0.655331633,11,179953194.5,59,2,11.03296209,12.46689258,0.661041325,34.78687746,0.045935929,NA,NA
1531,Ida,40.687,-73.985,0.562765077,509,1895601512,1588,3,10.8226495,12.46689258,0.661041325,37.58814401,0.050419085,NA,NA
1532,Ida,40.688,-73.99,0.749109366,789,1506504210,4636,4,10.56641763,12.46689258,0.661041325,36.89350122,0.129167892,NA,NA
1533,Ida,40.685,-73.992,0.55320896,774,1562195607,2721,3,7.514362585,12.46689258,0.661041325,37.105056,0.135110791,NA,NA
1534,Ida,40.685,-73.981,0.614977887,557,791173529.1,2608,4,11.22110554,12.46689258,0.661041325,38.27128278,0.074649587,NA,NA
1535,Ida,40.682,-73.983,0.325932531,223,565636189.3,706,3,6.608085846,12.46689258,0.661041325,38.66821599,0.196000787,NA,NA
1537,Ida,40.696,-73.997,0.130667475,335,1528320063,1182,4,14.51828858,12.46689258,0.661041325,32.21874419,0.137837821,NA,NA
1538,Ida,40.692,-73.997,0.342769724,1068,2007955799,11157,16,12.64235022,12.46689258,0.661041325,33.43567952,0.122623146,NA,NA
1541,Ida,40.609,-74.19,0.052142387,1445,2300430598,2546,2,2.525415725,9.184129706,0.599805685,17.32877002,0.164727959,NA,NA
1543,Ida,40.803,-73.939,0.664058734,212,665396871.5,759,3,5.973085493,13.77793753,1.002112291,10.50529798,0.136241667,NA,NA
1544,Ida,40.805,-73.934,0.193341492,124,706146724.4,387,2,3.970078406,13.77793753,1.002112291,10.25778781,0.06078403,NA,NA
1545,Ida,40.598,-73.749,0.456711777,803,843617739.9,1594,2,4.380625393,11.82683169,0.707055387,29.28986716,0.108039793,NA,NA
1546,Ida,40.602,-74.059,0.469916988,3,448761089.7,9,3,22.93114962,11.12558053,0.769962156,42.65459459,0.063336779,NA,NA
1547,Ida,40.641,-74.075,0.187889878,438,457399259.7,1659,3,12.36758111,11.3950457,0.763217568,34.8639593,0.048586712,NA,NA
1548,Ida,40.646,-74.082,0.247894276,295,393893935.1,752,3,18.56082882,11.3950457,0.763217568,31.18404661,0.061877001,NA,NA
1551,Ida,40.555,-74.118,0.768771566,1235,465459429,1844,2,2.196666155,11.22633003,0.776008821,42.27017665,0.346539485,NA,NA
1554,Ida,40.811,-73.852,0.215837219,1543,845114823.2,3834,3,4.424893728,14.05943689,1.009647553,16.03317926,0.164545755,NA,NA
1555,Ida,40.792,-73.843,0.261981039,1431,1126111412,2851,2,8.03274426,14.00612231,0.982752422,23.49510807,0.105889898,NA,NA
1560,Ida,40.707,-74.005,0.195849811,1332,5127778732,26565,25,5.339728428,12.59176489,0.753806209,26.00341367,0.10320092,NA,NA
